imputer,normalizer,tamer__detector,tamer__remediation,selector,balancer,classifier__max_features,classifier__penalty,_family,tamer__contamination,tamer__mad_threshold,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,classifier__colsample_bytree,classifier__min_child_weight,classifier__min_child_samples,classifier__reg_alpha,classifier__reg_lambda,classifier__scale_pos_weight,classifier__num_leaves,classifier__min_samples_leaf,classifier__iterations,classifier__depth,classifier__l2_leaf_reg,classifier__C,classifier__estimator__xgb__learning_rate,classifier__estimator__xgb__max_depth,classifier__estimator__xgb__scale_pos_weight,mean_pr_auc,std_pr_auc,mean_roc_auc,std_roc_auc,range_pr_auc,cv_pr_auc,uncertainty_aware_score,brier_mean,recall_at_spec90_mean
ClassMeanImputer,ZScoreNormalizationNorm,statistical,none,SelectKBestFilter(k=40),SMOTESampler(k_neighbors=3),absent,absent,lgbm,0.1468274511684967,2.593918543868868,0.018520252322781924,,774.0,0.8605457456895735,0.7966798255163654,,9.0,0.08513004973838488,0.6876897762344731,1.3599771769248301,23.0,,,,,,,,,0.23174898126847765,0.011854659078462166,0.6832403351081731,0.010148577019583193,0.031045152539961374,0.05115301484207486,0.22582165172924656,,
ClassMeanImputer,ZScoreNormalizationNorm,cluster,shrink,SelectKBestFilter(k=10),FunctionSampler,absent,absent,lgbm,0.07548618361309628,3.2960531732646388,0.14279744799547964,,134.0,0.6726618788116248,0.9747570205315513,,5.0,2.159430326648549,0.2497088444075516,1.7907333464948378,21.0,,,,,,,,,0.21203340582790492,0.009538298501344012,0.6645080647494969,0.006794788305905891,0.027878384111748755,0.044984885584895475,0.2072642565772329,,
InterpolateImputer,ZScoreNormalizationNorm,statistical,winsorize,SelectKBestFilter(k=30),SMOTESampler(k_neighbors=3),absent,absent,lgbm,0.10140851928343704,3.857947620680263,0.13198157417622652,,744.0,0.8220446497252263,0.7822781154142591,,11.0,0.003597225432722545,5.5226589233169285,1.0070039089259752,56.0,,,,,,,,,0.21749560808655194,0.013208593743393893,0.6853273325316545,0.012994632314877715,0.03470564782748187,0.060730392947233945,0.210891311214855,,
MeanImputer,ZScoreNormalizationNorm,cluster,percentile_clip,SelectKBestFilter(k=40),SMOTESampler(k_neighbors=5),absent,absent,lgbm,0.01694730946453583,2.504489187792559,0.016559366411983092,,179.0,0.938067173120408,0.549826884597835,,39.0,0.03973815429228248,0.10016047453581187,5.051118449572258,42.0,,,,,,,,,0.24686092726801906,0.01761725523508806,0.7020996536061613,0.020902651081748057,0.05323562981928173,0.07136510192218816,0.23805229965047503,,
ClassMeanImputer,ZScoreNormalizationNorm,iforest,none,SelectKBestFilter(k=40),BorderlineSMOTESampler(k_neighbors=3),absent,absent,lgbm,0.0136918301275805,2.350384954089683,0.2559966781536327,,957.0,0.5551629703159106,0.6112620604686116,,6.0,0.014400098387000251,3.3090441770068417,7.90151319461833,78.0,,,,,,,,,0.23913047730535153,0.01729520287529064,0.6985556210224192,0.010071407378090785,0.05334657603010723,0.07232538098105318,0.23048287586770622,,
MeanImputer,ZScoreNormalizationNorm,iforest,percentile_clip,TreeBasedSelection,FunctionSampler,absent,absent,lgbm,0.006758713050818082,3.0814743294481337,0.09451391028602676,,110.0,0.8752999747188774,0.9828013928826097,,19.0,3.3467653733584113,0.23248782852444716,6.302041327684074,17.0,,,,,,,,,0.25777905650424093,0.018720951306388216,0.7047982955215307,0.015043047046622,0.053856075942405546,0.07262401981085777,0.24841858085104682,,
InterpolateImputer,RobustScalerNorm,iforest,winsorize,SelectKBestFilter(k=30),SMOTESampler(k_neighbors=3),absent,absent,lgbm,0.08391256982267208,3.90214391515514,0.022639810584966485,,136.0,0.6082312176679311,0.6358245327501577,,25.0,0.6312438667616562,4.70570946228709,1.3447431520775188,86.0,,,,,,,,,0.23925008918781288,0.022902532820891622,0.7021662529661044,0.022912240117187944,0.07134804383187829,0.09572632929266323,0.22779882277736707,,
KNNImputerWrapper(n_neighbors=5),ZScoreNormalizationNorm,iforest,shrink,SelectKBestFilter(k=40),BorderlineSMOTESampler(k_neighbors=3),absent,absent,lgbm,0.006241512750023334,2.8337937979432395,0.010784273062015235,,124.0,0.9454917990794801,0.6836633842317545,,6.0,0.016492574945048844,0.638643519825423,7.461796580155559,20.0,,,,,,,,,0.24794182468136167,0.02423498493647305,0.7014441050081347,0.017373661733400755,0.06697816297209142,0.09774464218619928,0.23582433221312515,,
KNNImputerWrapper(n_neighbors=5),ZScoreNormalizationNorm,statistical,cluster_local_median,SelectKBestFilter(k=10),BorderlineSMOTESampler(k_neighbors=3),absent,absent,lgbm,0.047149503042802875,2.008399456121128,0.10285585054573439,,592.0,0.7108106109563801,0.6447786516917583,,66.0,0.20064981262657153,0.561727693527467,9.087432161764255,9.0,,,,,,,,,0.1874658487784037,0.01075695820634684,0.6453562299446327,0.0195169682981918,0.027658211521618126,0.05738089511472692,0.18208736967523026,,
ClassMeanImputer,RobustScalerNorm,iforest,none,SelectKBestFilter(k=30),SMOTESampler(k_neighbors=5),sqrt,absent,rf,0.009021617854872628,2.1158596402245817,,3.0,526.0,,,,,,,,,3.0,,,,,,,,0.2518647586542098,0.00977247485099286,0.7144633601702817,0.013711160401713867,0.024987527597760212,0.038800485241405634,0.2469785212287134,,
KNNImputerWrapper(n_neighbors=5),ZScoreNormalizationNorm,statistical,cluster_local_median,TreeBasedSelection,SMOTESampler(k_neighbors=3),sqrt,absent,rf,0.03648184898529958,2.882593106519219,,10.0,581.0,,,,,,,,,13.0,,,,,,,,0.25745619156997274,0.01818541403921823,0.7097151387611704,0.019383145899493803,0.0495523801539246,0.07063498426013075,0.2483634845503636,,
KNNImputerWrapper(n_neighbors=5),RobustScalerNorm,statistical,cluster_local_median,SelectKBestFilter(k=40),SMOTESampler(k_neighbors=3),0.5,absent,rf,0.11493018303660794,2.230342313245953,,14.0,398.0,,,,,,,,,31.0,,,,,,,,0.2308248757960946,0.010018226723021967,0.6998435225852642,0.009836498836851088,0.02928613534069391,0.043401850378864015,0.22581576243458362,,
KNNImputerWrapper(n_neighbors=5),ZScoreNormalizationNorm,cluster,shrink,TreeBasedSelection,BorderlineSMOTESampler(k_neighbors=3),sqrt,absent,rf,0.040742748769220974,3.841130897434378,,5.0,151.0,,,,,,,,,20.0,,,,,,,,0.24679850030277528,0.006389213957835454,0.7087041794474418,0.014460358665508202,0.018067612861279725,0.025888382425327105,0.24360389332385757,,
ClassMeanImputer,RobustScalerNorm,iforest,mad_replace,SelectKBestFilter(k=30),BorderlineSMOTESampler(k_neighbors=3),0.5,absent,rf,0.06340888940402835,3.649173881949138,,9.0,227.0,,,,,,,,,4.0,,,,,,,,0.22522545183265175,0.023146602504729965,0.7013052185753696,0.023107652529242344,0.07035107435458171,0.10277081171948756,0.21365215058028678,,
MeanImputer,ZScoreNormalizationNorm,cluster,shrink,TreeBasedSelection,SMOTESampler(k_neighbors=3),log2,absent,rf,0.14822546097390998,2.3617204646008982,,11.0,374.0,,,,,,,,,2.0,,,,,,,,0.21822401537782027,0.010310562011333542,0.6908293517333626,0.009174882844794919,0.029604867983211908,0.04724760468494927,0.21306873437215348,,
IterativeModelImputer,RobustScalerNorm,iforest,none,SelectKBestFilter(k=10),SMOTESampler(k_neighbors=5),sqrt,absent,rf,0.005993067308645934,2.756780113971588,,7.0,784.0,,,,,,,,,4.0,,,,,,,,0.24373180184033352,0.014544617408188146,0.6903283158743123,0.016807343860604784,0.04245966686749569,0.05967468052329171,0.23645949313623946,,
InterpolateImputer,RobustScalerNorm,iforest,cluster_local_median,SelectKBestFilter(k=40),FunctionSampler,log2,absent,rf,0.017460922569721333,3.3889633744295447,,17.0,326.0,,,,,,,,,9.0,,,,,,,,0.24275231655254426,0.022625204420347416,0.7172710673796036,0.01910460241264425,0.06298398201852812,0.09320283629693042,0.23143971434237054,,
ClassMeanImputer,ZScoreNormalizationNorm,cluster,percentile_clip,SelectKBestFilter(k=20),BorderlineSMOTESampler(k_neighbors=3),0.5,absent,rf,0.08627429987091736,2.9010044964369803,,6.0,102.0,,,,,,,,,24.0,,,,,,,,0.2426537384384344,0.012501792683541822,0.7097639830254158,0.018219837191510685,0.034876686196738366,0.05152112126520462,0.23640284209666348,,
InterpolateImputer,ZScoreNormalizationNorm,cluster,winsorize,SelectKBestFilter(k=30),BorderlineSMOTESampler(k_neighbors=3),0.5,absent,rf,0.0071147781541038395,3.1875106499102,,14.0,903.0,,,,,,,,,7.0,,,,,,,,0.24410489283088146,0.02414788168023018,0.707729542185668,0.025655837938909288,0.07369591736433917,0.09892420180598387,0.23203095199076637,,
IterativeModelImputer,RobustScalerNorm,iforest,shrink,SelectKBestFilter(k=10),SMOTESampler(k_neighbors=5),sqrt,absent,rf,0.030015996029397647,3.9299033952346663,,21.0,694.0,,,,,,,,,45.0,,,,,,,,0.24959324956563664,0.012163393095757296,0.6925179319366117,0.015188433913860057,0.035089582574520994,0.04873286083227437,0.24351155301775798,,
MeanImputer,ZScoreNormalizationNorm,statistical,percentile_clip,SelectKBestFilter(k=40),SMOTESampler(k_neighbors=5),0.5,absent,rf,0.04885721425543659,3.55576395760286,,18.0,219.0,,,,,,,,,17.0,,,,,,,,0.24031681181833237,0.01741544334139374,0.7001590375888759,0.020826176670614115,0.04917362134456471,0.07246868502299769,0.2316090901476355,,
InterpolateImputer,ZScoreNormalizationNorm,statistical,winsorize,TreeBasedSelection,FunctionSampler,log2,absent,rf,0.020691787734184505,2.410466693888574,,12.0,114.0,,,,,,,,,2.0,,,,,,,,0.24858821875108417,0.019203486779806333,0.7099194382460811,0.017455521381676917,0.05524339706127157,0.07725018859013237,0.238986475361181,,
MeanImputer,ZScoreNormalizationNorm,statistical,mad_replace,SelectKBestFilter(k=10),SMOTESampler(k_neighbors=5),log2,absent,rf,0.01098787561307614,2.0992835708889266,,,284.0,,,,,,,,,8.0,,,,,,,,0.20666931102088287,0.02337070138830542,0.6538441878822174,0.017162596929035986,0.06004442668217855,0.11308259205424036,0.19498396032673015,,
MeanImputer,RobustScalerNorm,statistical,winsorize,SelectKBestFilter(k=30),FunctionSampler,0.5,absent,rf,0.015810778773842626,3.454542855949774,,20.0,161.0,,,,,,,,,11.0,,,,,,,,0.26695175507018193,0.007106913070739199,0.7174423177091707,0.02103137658253072,0.019378301188846203,0.026622462432849648,0.26339829853481234,,
IterativeModelImputer,RobustScalerNorm,cluster,mad_replace,SelectKBestFilter(k=20),FunctionSampler,0.5,absent,rf,0.10574900023025531,3.749803794364015,,23.0,819.0,,,,,,,,,1.0,,,,,,,,0.22685232487919485,0.028830975531860693,0.6876588366332921,0.021566008659654214,0.07813094660396463,0.12709138223385627,0.2124368371132645,,
InterpolateImputer,ZScoreNormalizationNorm,iforest,shrink,SelectKBestFilter(k=40),SMOTESampler(k_neighbors=3),log2,absent,rf,0.02372212851744169,3.288261662975506,,24.0,480.0,,,,,,,,,6.0,,,,,,,,0.23787326453295385,0.019032281426382212,0.7098179288820867,0.013829441386027864,0.05842318581994002,0.0800101745933939,0.22835712381976275,,
IterativeModelImputer,RobustScalerNorm,cluster,none,SelectKBestFilter(k=20),BorderlineSMOTESampler(k_neighbors=3),log2,absent,rf,0.06519416724394583,2.6841317652241576,,3.0,196.0,,,,,,,,,1.0,,,,,,,,0.25657277500533315,0.015456485795666393,0.7163823654240645,0.014659037841140752,0.03797548969826425,0.06024211179594215,0.24884453210749996,,
KNNImputerWrapper(n_neighbors=5),RobustScalerNorm,iforest,winsorize,SelectKBestFilter(k=10),SMOTESampler(k_neighbors=3),sqrt,absent,rf,0.005645717411747973,2.520880574222037,,,259.0,,,,,,,,,40.0,,,,,,,,0.25029930457783767,0.014574833139473012,0.6940655592138404,0.01352067535072783,0.04283848086403402,0.05822961899177213,0.24301188800810117,,
ClassMeanImputer,ZScoreNormalizationNorm,statistical,mad_replace,SelectKBestFilter(k=20),FunctionSampler,log2,absent,rf,0.0137255468671959,3.050623110358196,,16.0,132.0,,,,,,,,,2.0,,,,,,,,0.22342929108205292,0.025641995267950145,0.6927640683645538,0.01810173415606379,0.07503808035443504,0.11476559382061188,0.21060829344807785,,
InterpolateImputer,RobustScalerNorm,statistical,cluster_local_median,SelectKBestFilter(k=30),SMOTESampler(k_neighbors=5),absent,absent,catboost,0.04711082007348478,3.7925837360957786,0.2150619122787973,,,,,,,,,,,,135.0,5.0,1.1585028131908655,,,,,0.1886729072945627,0.01634203148027814,0.6568223134649888,0.024307704597446182,0.04544217360348901,0.08661567638200642,0.18050189155442364,,
ClassMeanImputer,RobustScalerNorm,cluster,shrink,TreeBasedSelection,SMOTESampler(k_neighbors=3),absent,absent,catboost,0.10689374748719156,3.427449919732871,0.07449430433996844,,,,,,,,,,,,122.0,3.0,6.949916815357535,,,,,0.23456356811509632,0.012965541773139836,0.6876733710808302,0.01092315739570491,0.03595291282102295,0.05527517285539358,0.2280807972285264,,
InterpolateImputer,ZScoreNormalizationNorm,statistical,shrink,SelectKBestFilter(k=30),FunctionSampler,absent,absent,catboost,0.02633920708294101,3.875550592643135,0.024091071774493062,,,,,,,,,,,,418.0,5.0,1.4012097323752903,,,,,0.27402941842115974,0.014394114582003941,0.7216923809431944,0.017681428986927813,0.04510221567690842,0.05252762519052396,0.2668323611301578,,
InterpolateImputer,ZScoreNormalizationNorm,cluster,cluster_local_median,SelectKBestFilter(k=40),SMOTESampler(k_neighbors=5),absent,absent,catboost,0.09854081906545396,2.7805760660268866,0.06020875231530056,,,,,,,,,,,,228.0,7.0,3.9195333120826086,,,,,0.2123361682902277,0.008631522211228346,0.6873926682828854,0.013732140465159519,0.025789050285342396,0.040650268302056355,0.2080204071846135,,
KNNImputerWrapper(n_neighbors=5),RobustScalerNorm,cluster,shrink,TreeBasedSelection,FunctionSampler,absent,absent,catboost,0.02098359499065547,2.8695602109498783,0.01805764915592472,,,,,,,,,,,,561.0,10.0,3.517094444751504,,,,,0.24364247903136937,0.008257344911096176,0.7054930137121372,0.01005485685895194,0.023974535421880327,0.033891236634614234,0.23951380657582128,,
MeanImputer,ZScoreNormalizationNorm,statistical,none,SelectKBestFilter(k=30),SMOTESampler(k_neighbors=3),absent,absent,catboost,0.039816817591177514,3.014466370578301,0.05042413015642651,,,,,,,,,,,,740.0,3.0,1.083310030887776,,,,,0.23423553991153523,0.00916451888554002,0.6888233688837159,0.016672497920248046,0.023744093778955033,0.039125227918023135,0.2296532804687652,,
ClassMeanImputer,ZScoreNormalizationNorm,cluster,mad_replace,SelectKBestFilter(k=20),SMOTESampler(k_neighbors=5),absent,absent,catboost,0.012712192727915466,2.306148936679802,0.03403663074496696,,,,,,,,,,,,192.0,9.0,2.5332793648007907,,,,,0.211661432678591,0.013160701249438309,0.6815363885012679,0.015700088716671248,0.03542296107505294,0.06217807884454275,0.20508108205387185,,
InterpolateImputer,ZScoreNormalizationNorm,iforest,percentile_clip,SelectKBestFilter(k=40),SMOTESampler(k_neighbors=3),absent,absent,catboost,0.01042375533563697,3.9895794803854994,0.10295209358725227,,,,,,,,,,,,357.0,8.0,4.783323437643657,,,,,0.21961303452126518,0.012902735312771049,0.6732276092608908,0.016759823988107183,0.0384539395885557,0.058752138009010905,0.21316166686487967,,
IterativeModelImputer,RobustScalerNorm,cluster,mad_replace,SelectKBestFilter(k=10),BorderlineSMOTESampler(k_neighbors=3),absent,absent,catboost,0.007911481429844441,2.0094707510106318,0.17233272585296217,,,,,,,,,,,,314.0,7.0,2.0661226228120566,,,,,0.17715416158236,0.018008844379207273,0.623342577290197,0.021160068002272457,0.04387460542921115,0.10165634393429057,0.16814973939275635,,
MeanImputer,ZScoreNormalizationNorm,iforest,mad_replace,SelectKBestFilter(k=40),BorderlineSMOTESampler(k_neighbors=3),absent,absent,catboost,0.07245563160229145,3.1609011116714276,0.029670050084482515,,,,,,,,,,,,145.0,4.0,2.2921330570037,,,,,0.23081877953649982,0.010310638136880348,0.6997508204346643,0.014865486014622568,0.027406734393529752,0.04466984080578204,0.22566346046805966,,
IterativeModelImputer,RobustScalerNorm,cluster,winsorize,SelectKBestFilter(k=10),FunctionSampler,absent,absent,catboost,0.0054942705323356815,3.550232674180695,0.27380334856560984,,,,,,,,,,,,104.0,6.0,4.291211913522932,,,,,0.22732138570094787,0.019406075931935288,0.6740784927152261,0.015680325369728274,0.05589557549599089,0.08536845696279939,0.21761834773498023,,
KNNImputerWrapper(n_neighbors=5),RobustScalerNorm,statistical,mad_replace,TreeBasedSelection,SMOTESampler(k_neighbors=3),absent,absent,catboost,0.02979883140710328,3.370713643850176,0.04229387093201986,,,,,,,,,,,,858.0,2.0,5.9851059216537426,,,,,0.21555188001928624,0.016849528214930222,0.6850568918655322,0.022568560444472505,0.04372428120334301,0.07816924729871357,0.20712711591182112,,
KNNImputerWrapper(n_neighbors=5),ZScoreNormalizationNorm,iforest,cluster_local_median,SelectKBestFilter(k=30),SMOTESampler(k_neighbors=5),absent,absent,catboost,0.07812541923155537,2.4208986175274716,0.07987099400983516,,,,,,,,,,,,176.0,8.0,1.537772233749497,,,,,0.19517074649862498,0.014964306518201596,0.6626939583105583,0.010082172807897735,0.03643729499464701,0.07667289686934216,0.1876885932395242,,
MeanImputer,RobustScalerNorm,cluster,winsorize,SelectKBestFilter(k=20),SMOTESampler(k_neighbors=5),absent,absent,catboost,0.0332140224533906,2.1581580275132906,0.1994946688529677,,,,,,,,,,,,476.0,6.0,3.1119700174285687,,,,,0.2033223783012242,0.022029488718619348,0.6549045728916811,0.022708722267919937,0.05229071920265996,0.10834758526177789,0.19230763394191452,,
IterativeModelImputer,ZScoreNormalizationNorm,cluster,percentile_clip,SelectKBestFilter(k=10),BorderlineSMOTESampler(k_neighbors=3),absent,absent,catboost,0.06358790107567829,2.6992093322595556,0.010501462017035884,,,,,,,,,,,,202.0,9.0,5.3619803535627675,,,,,0.2515804548237125,0.016020594113255036,0.7004109662266007,0.011702135451965016,0.04204251702024628,0.06367980423789674,0.243570157767085,,
KNNImputerWrapper(n_neighbors=5),RobustScalerNorm,iforest,none,SelectKBestFilter(k=40),SMOTESampler(k_neighbors=3),absent,absent,catboost,0.015710944690998953,3.247492051111623,0.019901527321423168,,,,,,,,,,,,343.0,2.0,8.770477598556024,,,,,0.23838852535380628,0.016210002485409675,0.6982006704950046,0.013767196761830415,0.047471944296235,0.06799824975363838,0.23028352411110145,,
ClassMeanImputer,ZScoreNormalizationNorm,statistical,winsorize,SelectKBestFilter(k=20),FunctionSampler,absent,absent,catboost,0.12655240983371843,2.5828620380764917,0.014405154287350223,,,,,,,,,,,,571.0,8.0,1.9483652046279776,,,,,0.24879908541023013,0.011114130558973846,0.7042740680483838,0.01115961853526264,0.028635523237484334,0.04467110697231227,0.2432420201307432,,
IterativeModelImputer,RobustScalerNorm,statistical,shrink,TreeBasedSelection,BorderlineSMOTESampler(k_neighbors=3),absent,absent,catboost,0.006525676471676682,2.2565276753214456,0.13963678989833522,,,,,,,,,,,,950.0,4.0,9.7313717191256,,,,,0.1925944066306001,0.016576556727405347,0.6557162981409198,0.01767252891147858,0.051321212674636324,0.08606977231275212,0.18430612826689743,,
MeanImputer,ZScoreNormalizationNorm,iforest,percentile_clip,SelectKBestFilter(k=20),BorderlineSMOTESampler(k_neighbors=3),absent,absent,catboost,0.00837716220973512,2.9043148276002198,0.012996383605240022,,,,,,,,,,,,276.0,10.0,1.7284006731498749,,,,,0.2389728231286293,0.010365232971073552,0.7069969626233331,0.012252392815329308,0.029580582918231707,0.043374107713890005,0.23379020664309252,,
ClassMeanImputer,RobustScalerNorm,iforest,none,SelectKBestFilter(k=10),FunctionSampler,absent,absent,catboost,0.016776505064976185,3.6888087516734123,0.11069787054842155,,,,,,,,,,,,694.0,3.0,7.423889949954845,,,,,0.21847177876160478,0.02088288069374697,0.662890324069013,0.01632212308568527,0.051687336241447224,0.09558617049817796,0.2080303384147313,,
IterativeModelImputer,ZScoreNormalizationNorm,cluster,mad_replace,TreeBasedSelection,SMOTESampler(k_neighbors=3),absent,l2,lr,0.029921604622676443,2.806066516691601,,,,,,,,,,,,,,,,1.6175398648276917,,,,0.22966469989717725,0.012092609763133547,0.7046967164929339,0.011308685778479507,0.03390725331600378,0.05265332359978484,0.22361839501561048,,
IterativeModelImputer,ZScoreNormalizationNorm,iforest,winsorize,SelectKBestFilter(k=20),SMOTESampler(k_neighbors=3),absent,l2,lr,0.014053773686005579,3.57407186233124,,,,,,,,,,,,,,,,2.3375184284254216,,,,0.27424774860740225,0.017676060229500676,0.7328873405484426,0.010684702897075569,0.04837512117882159,0.06445289093258788,0.26540971849265194,,
MeanImputer,RobustScalerNorm,cluster,none,SelectKBestFilter(k=30),SMOTESampler(k_neighbors=5),absent,l1,lr,0.006115009174880287,3.0646687514316784,,,,,,,,,,,,,,,,0.17674990455100761,,,,0.27313363255911594,0.021791994541584214,0.7329782582134567,0.004602320771644281,0.061072618763098774,0.0797851012978698,0.26223763528832383,,
InterpolateImputer,RobustScalerNorm,iforest,none,SelectKBestFilter(k=10),FunctionSampler,absent,l1,lr,0.005317060590318042,2.500216042026929,,,,,,,,,,,,,,,,6.259816595116811,,,,0.26565917042525106,0.009342750698466611,0.7215975111516952,0.016673455769223935,0.02746289698857657,0.03516818442032814,0.26098779507601777,,
MeanImputer,ZScoreNormalizationNorm,cluster,winsorize,SelectKBestFilter(k=30),SMOTESampler(k_neighbors=3),absent,l2,lr,0.03760288987340083,2.017840873304195,,,,,,,,,,,,,,,,0.009431699017752515,,,,0.28223035445724654,0.0218367265598609,0.7362281293339421,0.012435325292992495,0.059379417252007294,0.07737199849341089,0.2713119911773161,,
IterativeModelImputer,RobustScalerNorm,statistical,percentile_clip,SelectKBestFilter(k=10),BorderlineSMOTESampler(k_neighbors=3),absent,l1,lr,0.0270837096611849,2.2821593546765175,,,,,,,,,,,,,,,,19.822689540108954,,,,0.2691380081650897,0.011185009005984103,0.7230005080157164,0.015401543454492425,0.026741266889134474,0.04155863782391969,0.26354550366209767,,
KNNImputerWrapper(n_neighbors=5),RobustScalerNorm,statistical,cluster_local_median,SelectKBestFilter(k=40),FunctionSampler,absent,l1,lr,0.012046574145161826,2.408522928166182,,,,,,,,,,,,,,,,0.003644561612937543,,,,0.1946633225207625,0.011139978663493663,0.6693155238456575,0.009755439051688863,0.026988757006489006,0.05722690088321846,0.18909333318901567,,
ClassMeanImputer,ZScoreNormalizationNorm,statistical,mad_replace,SelectKBestFilter(k=10),FunctionSampler,absent,l2,lr,0.1465447417303523,2.966376798128464,,,,,,,,,,,,,,,,0.311297437067986,,,,0.23052595521787267,0.021127740942150017,0.7036070924459992,0.01768994324494765,0.06367299974488896,0.0916501611377424,0.21996208474679765,,
ClassMeanImputer,ZScoreNormalizationNorm,iforest,percentile_clip,SelectKBestFilter(k=40),BorderlineSMOTESampler(k_neighbors=3),absent,l2,lr,0.04011300851378857,3.3195846034206262,,,,,,,,,,,,,,,,33.408355911061136,,,,0.2714808132948338,0.02645116215305801,0.7306602047389079,0.01490685427387588,0.08112924926181586,0.097432897124599,0.2582552322183048,,
InterpolateImputer,ZScoreNormalizationNorm,statistical,shrink,TreeBasedSelection,SMOTESampler(k_neighbors=5),absent,l1,lr,0.10685240773425489,3.453763014356737,,,,,,,,,,,,,,,,11.952993937066882,,,,0.27652822080865785,0.020603136525679452,0.7300234341005014,0.008930894890210251,0.053006094256148883,0.07450645169389665,0.2662266525458181,,
MeanImputer,RobustScalerNorm,statistical,cluster_local_median,SelectKBestFilter(k=30),SMOTESampler(k_neighbors=3),absent,l1,lr,0.016646529793882866,2.1383662355579904,,,,,,,,,,,,,,,,0.0019648794814950033,,,,0.1827371483821861,0.009357621825249096,0.6622926848416256,0.0055384687673337984,0.026882877352784385,0.05120809812396806,0.17805833746956157,,
MeanImputer,ZScoreNormalizationNorm,cluster,shrink,SelectKBestFilter(k=10),BorderlineSMOTESampler(k_neighbors=3),absent,l2,lr,0.07655073138392972,3.763814468755894,,,,,,,,,,,,,,,,0.02754464143025686,,,,0.2680922098957486,0.011799007154525707,0.7237524543375324,0.015142490253759222,0.033100111093365636,0.044011003374972796,0.26219270631848574,,
KNNImputerWrapper(n_neighbors=5),RobustScalerNorm,iforest,mad_replace,SelectKBestFilter(k=20),FunctionSampler,absent,l2,lr,0.007762433081385958,2.711128307904885,,,,,,,,,,,,,,,,0.5735167810206598,,,,0.22604896686244985,0.014689260911419592,0.7020476797936213,0.017897231979558517,0.04145685034400576,0.0649826500660716,0.21870433640674006,,
KNNImputerWrapper(n_neighbors=5),ZScoreNormalizationNorm,iforest,shrink,SelectKBestFilter(k=30),BorderlineSMOTESampler(k_neighbors=3),absent,l1,lr,0.008892192863803073,2.6468723773409506,,,,,,,,,,,,,,,,0.04520920593478612,,,,0.2738911333437603,0.008494175498381164,0.7337313272071354,0.009022813481624856,0.02673231864476655,0.031012962685871757,0.2696440455945697,,
InterpolateImputer,RobustScalerNorm,cluster,percentile_clip,SelectKBestFilter(k=40),SMOTESampler(k_neighbors=3),absent,l1,lr,0.0710259881290796,3.9737992242362923,,,,,,,,,,,,,,,,83.64217292925738,,,,0.2745062578969443,0.024138744747843378,0.7322543451956075,0.011422971380651263,0.07326309417123306,0.08793513464055744,0.2624368855230226,,
IterativeModelImputer,RobustScalerNorm,cluster,none,SelectKBestFilter(k=20),SMOTESampler(k_neighbors=5),absent,l1,lr,0.02034836016396374,3.8700108279378442,,,,,,,,,,,,,,,,0.39601458485241403,,,,0.269983986631979,0.019327339560297082,0.7303262178980152,0.007297832016221772,0.05340002224374191,0.07158698484826286,0.26032031685183044,,
InterpolateImputer,ZScoreNormalizationNorm,iforest,winsorize,SelectKBestFilter(k=20),FunctionSampler,absent,l2,lr,0.047793443613496016,3.695042971296944,,,,,,,,,,,,,,,,4.01994682693257,,,,0.2784733081664753,0.023057406593915496,0.7343605526332148,0.0105612808783993,0.06559062874760846,0.08279934168818597,0.26694460486951754,,
KNNImputerWrapper(n_neighbors=5),RobustScalerNorm,cluster,percentile_clip,TreeBasedSelection,SMOTESampler(k_neighbors=5),absent,l1,lr,0.010475392330538177,3.1725433150864397,,,,,,,,,,,,,,,,0.06084106114127848,,,,0.2837989108851303,0.015297475257916329,0.7361905734147016,0.01160840483706639,0.04168547774859244,0.05390251572920269,0.27615017325617214,,
ClassMeanImputer,ZScoreNormalizationNorm,statistical,cluster_local_median,TreeBasedSelection,SMOTESampler(k_neighbors=5),absent,l2,lr,0.055470175634693704,2.323167576158225,,,,,,,,,,,,,,,,0.001039903674570102,,,,0.23714113735156603,0.012124391051913243,0.7072185402693556,0.01893546172887989,0.03709845764063652,0.05112732100098944,0.2310789418256094,,
ClassMeanImputer,RobustScalerNorm,iforest,shrink,SelectKBestFilter(k=40),BorderlineSMOTESampler(k_neighbors=3),absent,l2,lr,0.09544315882495324,3.2020213398924016,,,,,,,,,,,,,,,,0.011066382024518071,,,,0.2744657595445351,0.01463124793600233,0.7267216266791848,0.013088149887031416,0.04395962263465242,0.05330809919708126,0.26715013557653394,,
MeanImputer,ZScoreNormalizationNorm,cluster,cluster_local_median,SelectKBestFilter(k=30),SMOTESampler(k_neighbors=5),absent,absent,stacker,0.1041659813242575,3.295394891089674,,,,,,,,,,,,,,,,,0.053562390027608195,3.0,6.987165240321487,0.18886358464498065,0.020193919888571034,0.6286609927527378,0.02210686259102581,0.06149955405875024,0.10692331148183425,0.17876662470069513,,
KNNImputerWrapper(n_neighbors=5),ZScoreNormalizationNorm,cluster,shrink,SelectKBestFilter(k=20),FunctionSampler,absent,absent,stacker,0.021601986708332004,2.5388136687128555,,,,,,,,,,,,,,,,,0.05958083681843248,6.0,4.641869706026773,0.27065220094504017,0.011721596217751996,0.7299915813007347,0.011176234057867879,0.029072777694295227,0.04330870459144071,0.26479140283616415,,
